Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Packet Length Mean,Packet Length Std,Max Packet Length,Min Packet Length,SYN Flag Count,ACK Flag Count,RST Flag Count,src_ip
17,2172.000000,16,0,24320,0,11197053.40699815837937384899,7366.482504604051565377532228,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,2024.000000,17,0,25840,0,12766798.41897233201581027668,8399.209486166007905138339921,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
6,3845.000000,10,12,3092,1022,1069960.988296488946684005202,5721.716514954486345903771131,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
17,1921.000000,18,0,26928,0,14017699.11504424778761061947,9370.119729307652264445601249,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
17,1890.000000,18,0,27360,0,14476190.47619047619047619048,9523.809523809523809523809524,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,2837.000000,18,0,27360,0,9643990.130419457173070144519,6344.730348960169192809305605,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,1962.000000,18,0,27360,0,13944954.12844036697247706422,9174.311926605504587155963303,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
6,4129.000000,12,14,3236,1142,1060305.158634051828529910390,6296.924194720271252119157181,168.3846153846154,270.80550456328456,1094,60,4,22,2,10.0.0.5
17,1930.000000,16,0,24320,0,12601036.26943005181347150259,8290.155440414507772020725389,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,1951.000000,18,0,27360,0,14023577.65248590466427473091,9226.037929267042542286007176,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,388.000000,12,0,3516,0,9061855.670103092783505154639,30927.83505154639175257731959,293.0,0.0,293,293,0,0,0,10.0.0.3
17,1797.000000,15,0,22800,0,12687813.02170283806343906511,8347.245409015025041736227045,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,1589.000000,15,0,22440,0,14122089.36438011327879169289,9439.899307740717432347388295,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
6,3613.000000,10,12,3092,1022,1138665.928591198450041516745,6089.122612787157486853030722,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
17,1748.000000,18,0,27360,0,15652173.91304347826086956522,10297.48283752860411899313501,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,2307.000000,18,0,27360,0,11859557.86736020806241872562,7802.340702210663198959687906,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,2163.000000,16,0,24192,0,11184466.01941747572815533981,7397.133610725843735552473417,1512.0,0.0,1512,1512,0,0,0,10.0.0.3
6,3783.000000,10,12,3092,1022,1087496.695744118424530795665,5815.490351572825799629923341,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
17,2016.000000,16,0,24320,0,12063492.06349206349206349206,7936.507936507936507936507937,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,1746.000000,16,0,24320,0,13928980.52691867124856815578,9163.802978235967926689576174,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,1967.000000,18,0,27360,0,13909506.86324351804778851042,9150.991357397051347229283172,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,2099.000000,18,0,27360,0,13034778.46593616007622677465,8575.512148642210576464983325,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
6,3537.000000,10,12,3092,1022,1163132.598247102063895957026,6219.960418433700876448968052,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
17,1894.000000,17,0,25840,0,13643083.42133051742344244984,8975.712777191129883843717001,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,2049.000000,13,0,19656,0,9592972.181551976573938506589,6344.558321132259638848218643,1512.0,0.0,1512,1512,0,0,0,10.0.0.3
17,2162.000000,17,0,25840,0,11951896.39222941720629047179,7863.089731729879740980573543,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,2144.000000,17,0,25432,0,11861940.29850746268656716418,7929.104477611940298507462687,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
6,4088.000000,12,14,3236,1142,1070939.334637964774951076321,6360.078277886497064579256360,168.3846153846154,270.80550456328456,1094,60,4,22,2,10.0.0.5
17,1783.000000,18,0,27360,0,15344924.28491306786315199103,10095.34492428491306786315199,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,2007.000000,16,0,24192,0,12053811.65919282511210762332,7972.097658196312904833084205,1512.0,0.0,1512,1512,0,0,0,10.0.0.3
17,2194.000000,18,0,27360,0,12470373.74658158614402917046,8204.193254329990884229717411,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
6,3244.000000,10,12,3092,1022,1268187.422934648581997533909,6781.750924784217016029593095,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
17,2332.000000,17,0,25840,0,11080617.49571183533447684391,7289.879931389365351629502573,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,2097.000000,18,0,27360,0,13047210.30042918454935622318,8583.690987124463519313304721,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,2113.000000,16,0,23936,0,11327969.71131093232371036441,7572.172266919072408897302414,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
17,2088.000000,15,0,22800,0,10919540.22988505747126436782,7183.908045977011494252873563,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
6,3260.000000,10,12,3092,1022,1261963.190184049079754601227,6748.466257668711656441717791,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
17,1799.000000,17,0,25840,0,14363535.29738743746525847693,9449.694274596998332406892718,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,1999.000000,14,0,21280,0,10645322.66133066533266633317,7003.501750875437718859429715,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,2159.000000,16,0,24320,0,11264474.29365446966188050023,7410.838351088466882816118573,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,1989.000000,16,0,24320,0,12227249.87430869783810960282,8044.243338360985419808949221,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
6,3816.000000,10,12,3092,1022,1078092.243186582809224318658,5765.199161425576519916142558,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
17,1863.000000,15,0,22800,0,12238325.28180354267310789050,8051.529790660225442834138486,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,2012.000000,16,0,24320,0,12087475.14910536779324055666,7952.286282306163021868787276,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,1753.000000,12,0,18240,0,10405019.96577296063890473474,6845.407872219053051911009698,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,1999.000000,15,0,22800,0,11405702.85142571285642821411,7503.751875937968984492246123,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
6,4239.000000,10,12,3092,1022,970511.9131870724227412125501,5189.903279075253597546591177,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
17,2009.000000,17,0,25704,0,12794425.08710801393728222997,8461.921353907416625186660030,1512.0,0.0,1512,1512,0,0,0,10.0.0.3
17,2115.000000,15,0,22800,0,10780141.84397163120567375887,7092.198581560283687943262411,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,1989.000000,16,0,23936,0,12034188.03418803418803418803,8044.243338360985419808949221,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
6,3599.000000,12,14,3236,1142,1216449.013614893025840511253,7224.228952486801889413726035,168.3846153846154,270.80550456328456,1094,60,4,22,2,10.0.0.5
17,1223.000000,15,0,13425,0,10977105.47833197056418642682,12264.92232215862632869991823,895.0,0.0,895,895,0,0,0,10.0.0.3
17,2012.000000,14,0,21280,0,10576540.75546719681908548708,6958.250497017892644135188867,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,2037.000000,16,0,24320,0,11939126.16593028964162984782,7854.688267059401080019636721,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,2045.000000,16,0,22480,0,10992665.03667481662591687042,7823.960880195599022004889976,1405.0,0.0,1405,1405,0,0,0,10.0.0.3
17,1953.000000,16,0,23936,0,12256016.38504864311315924219,8192.524321556579621095750128,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
6,3618.000000,10,12,3092,1022,1137092.316196793808734107242,6080.707573244886677722498618,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
17,1600.000000,15,0,21960,0,1.3725E+7,9375,1464.0,0.0,1464,1464,0,0,0,10.0.0.3
17,1803.000000,18,0,25488,0,14136439.26788685524126455907,9983.361064891846921797004992,1416.0,0.0,1416,1416,0,0,0,10.0.0.3
6,16.000000,2,2,144,144,1.8E+7,2.5E+5,72.0,0.0,72,72,0,4,0,10.0.0.5
17,1929.000000,15,0,22800,0,11819595.64541213063763608087,7776.049766718506998444790047,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
6,4189.000000,10,12,3092,1022,982095.9656242539985676772499,5251.850083552160420148006684,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
17,2028.000000,18,0,27360,0,13491124.26035502958579881657,8875.739644970414201183431953,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,1880.000000,15,0,22800,0,12127659.57446808510638297872,7978.723404255319148936170213,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,340.000000,12,0,1032,0,3035294.117647058823529411765,35294.11764705882352941176471,86.0,0.0,86,86,0,0,0,10.0.0.3
17,1841.000000,18,0,27360,0,14861488.32156436719174361760,9777.294948397609994568169473,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,2065.000000,16,0,24320,0,11777239.70944309927360774818,7748.184019370460048426150121,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
6,3906.000000,12,12,3236,1022,1090117.767537122375832053251,6144.393241167434715821812596,177.41666666666666,279.97573059503253,1094,72,4,22,0,10.0.0.5
17,770.000000,18,0,5274,0,6849350.649350649350649350649,23376.62337662337662337662338,293.0,0.0,293,293,0,0,0,10.0.0.3
17,1978.000000,17,0,25840,0,13063700.70778564206268958544,8594.539939332659251769464105,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,1908.000000,17,0,25840,0,13542976.93920335429769392034,8909.853249475890985324947589,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,2127.000000,18,0,27360,0,12863187.58815232722143864598,8462.623413258110014104372355,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
6,3169.000000,10,12,3092,1022,1298201.325339223729883243926,6942.253076680340801514673399,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
17,2082.000000,18,0,26928,0,12933717.57925072046109510086,8645.533141210374639769452450,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
17,866.000000,13,0,4953,0,5719399.538106235565819861432,15011.54734411085450346420323,381.0,0.0,381,381,0,0,0,10.0.0.3
17,2116.000000,16,0,24320,0,11493383.74291115311909262760,7561.436672967863894139886578,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,2078.000000,16,0,23424,0,11272377.28585178055822906641,7699.711260827718960538979788,1464.0,0.0,1464,1464,0,0,0,10.0.0.3
17,2158.000000,17,0,25432,0,11784986.09823911028730305839,7877.664504170528266913809082,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
6,3311.000000,10,12,3092,1022,1242524.916943521594684385382,6644.518272425249169435215947,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
17,1635.000000,16,0,24320,0,14874617.73700305810397553517,9785.932721712538226299694190,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,1830.000000,14,0,21280,0,11628415.30054644808743169399,7650.273224043715846994535519,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,1836.000000,14,0,21280,0,11590413.94335511982570806100,7625.272331154684095860566449,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
6,3190.000000,12,14,3236,1142,1372413.793103448275862068966,8150.470219435736677115987461,168.3846153846154,270.80550456328456,1094,60,4,22,2,10.0.0.5
17,2007.000000,17,0,25840,0,12874937.71798704534130543099,8470.353761833582461385151968,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,1896.000000,18,0,27360,0,14430379.74683544303797468354,9493.670886075949367088607595,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,2000.000000,18,0,26928,0,1.3464E+7,9E+3,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
17,2098.000000,17,0,25840,0,12316491.89704480457578646330,8102.955195424213536701620591,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
6,3580.000000,10,12,3092,1022,1149162.011173184357541899441,6145.251396648044692737430168,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
17,1847.000000,17,0,25432,0,13769355.71196534921494315106,9204.114780725500812127774770,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
17,2264.000000,18,0,27360,0,12084805.65371024734982332155,7950.530035335689045936395760,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,983.000000,12,0,6576,0,6689725.330620549338758901322,12207.52797558494404883011190,548.0,0.0,548,548,0,0,0,10.0.0.3
17,1933.000000,16,0,23936,0,12382824.62493533367822038282,8277.289187790998448008277289,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
6,3051.000000,10,12,3092,1022,1348410.357259914782038675844,7210.750573582431989511635529,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
17,1671.000000,14,0,21280,0,12734889.28785158587672052663,8378.216636744464392579293836,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,1741.000000,14,0,21280,0,12222860.42504307869040781160,8041.355542791499138426191844,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,1765.000000,12,0,18240,0,10334277.62039660056657223796,6798.866855524079320113314448,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
6,3466.000000,10,12,3092,1022,1186959.030582804385458742066,6347.374495095210617426428159,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
17,1801.000000,18,0,27360,0,15191560.24430871737923375902,9994.447529150471960022209883,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,2076.000000,18,0,26928,0,12971098.26589595375722543353,8670.520231213872832369942197,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
17,2017.000000,18,0,27360,0,13564700.04957858205255329698,8924.144769459593455627169063,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,1890.000000,14,0,21280,0,11259259.25925925925925925926,7407.407407407407407407407407,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
6,3244.000000,10,12,3092,1022,1268187.422934648581997533909,6781.750924784217016029593095,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
17,1675.000000,15,0,22800,0,13611940.29850746268656716418,8955.223880597014925373134328,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,1905.000000,15,0,22440,0,11779527.55905511811023622047,7874.015748031496062992125984,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
17,1919.000000,16,0,24320,0,12673267.32673267326732673267,8337.675872850442939030745180,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
6,3758.000000,10,12,3092,1022,1094731.240021287919105907398,5854.177754124534326769558276,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
17,2296.000000,17,0,24888,0,10839721.25435540069686411150,7404.181184668989547038327526,1464.0,0.0,1464,1464,0,0,0,10.0.0.3
17,2045.000000,14,0,21280,0,10405867.97066014669926650367,6845.965770171149144254278729,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,2176.000000,14,0,21280,0,9779411.764705882352941176471,6433.823529411764705882352941,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,1910.000000,14,0,21280,0,11141361.25654450261780104712,7329.842931937172774869109948,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
6,4883.000000,12,14,3236,1142,896579.9713291009625230391153,5324.595535531435592873233668,168.3846153846154,270.80550456328456,1094,60,4,22,2,10.0.0.5
17,1990.000000,18,0,27360,0,13748743.71859296482412060302,9045.226130653266331658291457,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,2061.000000,18,0,27360,0,13275109.17030567685589519651,8733.624454148471615720524017,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,1967.000000,16,0,24320,0,12364006.10066090493136756482,8134.214539908490086426029487,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,2119.000000,16,0,24320,0,11477111.84521000471920717319,7550.731477111845210004719207,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
6,4467.000000,12,14,3236,1142,980076.1137228565032460264159,5820.461159614954107902395344,168.3846153846154,270.80550456328456,1094,60,4,22,2,10.0.0.5
17,2041.000000,17,0,24888,0,12194022.53797158255756981872,8329.250367466927976482116610,1464.0,0.0,1464,1464,0,0,0,10.0.0.3
17,2135.000000,16,0,23936,0,11211241.21779859484777517564,7494.145199063231850117096019,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
17,2285.000000,18,0,26928,0,11784682.71334792122538293217,7877.461706783369803063457330,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
17,2140.000000,16,0,24320,0,11364485.98130841121495327103,7476.635514018691588785046729,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
6,3054.000000,10,12,3092,1022,1347085.789129011132940406025,7203.667321545514079895219384,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
17,2064.000000,18,0,27360,0,13255813.95348837209302325581,8720.930232558139534883720930,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,2107.000000,18,0,27360,0,12985287.13811105837683910774,8542.952064546748932130991932,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,2232.000000,16,0,24320,0,10896057.34767025089605734767,7168.458781362007168458781362,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,2212.000000,16,0,24320,0,10994575.04520795660036166365,7233.273056057866184448462929,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
6,4105.000000,10,12,3092,1022,1002192.448233861144945188794,5359.317904993909866017052375,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
17,1807.000000,16,0,23424,0,12962921.97011621472053126729,8854.454897620365246264526840,1464.0,0.0,1464,1464,0,0,0,10.0.0.3
17,1921.000000,15,0,20640,0,10744403.95627277459656428943,7808.433107756376887038001041,1376.0,0.0,1376,1376,0,0,0,10.0.0.3
17,1976.000000,16,0,24320,0,12307692.30769230769230769231,8097.165991902834008097165992,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
6,4405.000000,10,12,3092,1022,933938.7060158910329171396141,4994.324631101021566401816118,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
17,1896.000000,16,0,23936,0,12624472.57383966244725738397,8438.818565400843881856540084,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
17,1812.000000,18,0,26352,0,14543046.35761589403973509934,9933.774834437086092715231788,1464.0,0.0,1464,1464,0,0,0,10.0.0.3
17,1954.000000,15,0,22800,0,11668372.56908904810644831116,7676.560900716479017400204708,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,1985.000000,14,0,21280,0,10720403.02267002518891687657,7052.896725440806045340050378,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
6,4054.000000,10,12,3092,1022,1014800.197335964479526393685,5426.739023186975826344351258,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
17,2123.000000,18,0,27216,0,12819594.91285916156382477626,8478.568064060292039566650966,1512.0,0.0,1512,1512,0,0,0,10.0.0.3
17,2183.000000,18,0,27360,0,12533211.17727897388914338067,8245.533669262482821804855703,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,2011.000000,18,0,27360,0,13605171.55643958229736449528,8950.770760815514669318746892,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,2211.000000,18,0,27360,0,12374491.18046132971506105834,8141.112618724559023066485753,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
6,3634.000000,10,12,3092,1022,1132085.855806274078150798019,6053.935057787561915244909191,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
17,1759.000000,18,0,27360,0,15554292.21148379761227970438,10233.08698123934053439454235,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,1929.000000,16,0,24320,0,12607568.68843960601347848626,8294.453084499740798341109383,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,1840.000000,16,0,24192,0,13147826.08695652173913043478,8695.652173913043478260869565,1512.0,0.0,1512,1512,0,0,0,10.0.0.3
17,1942.000000,14,0,21280,0,10957775.48918640576725025747,7209.062821833161688980432544,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
6,3906.000000,10,12,3092,1022,1053251.408090117767537122376,5632.360471070148489503328213,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
17,1792.000000,18,0,27360,0,15267857.14285714285714285714,10044.64285714285714285714286,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,1923.000000,14,0,21280,0,11066042.64170566822672906916,7280.291211648465938637545502,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,1867.000000,14,0,20944,0,11217996.78628816282806641671,7498.660953401178361006963042,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
17,2268.000000,18,0,27360,0,12063492.06349206349206349206,7936.507936507936507936507937,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
6,3540.000000,12,14,3236,1142,1236723.163841807909604519774,7344.632768361581920903954802,168.3846153846154,270.8055045632846,1094,60,4,22,2,10.0.0.5
17,1905.000000,18,0,27360,0,14362204.72440944881889763780,9448.818897637795275590551181,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,1976.000000,18,0,26928,0,13627530.36437246963562753036,9109.311740890688259109311741,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
17,2188.000000,18,0,26928,0,12307129.79890310786106032907,8226.691042047531992687385740,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
6,3502.000000,10,12,3092,1022,1174757.281553398058252427184,6282.124500285551113649343232,187.0,290.5346169329287,1094,72,4,20,0,10.0.0.5
17,2477.000000,18,0,27360,0,11045619.70125151392813887767,7266.855066612838110617682681,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
17,2136.000000,18,0,26928,0,12606741.57303370786516853933,8426.966292134831460674157303,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
17,1684.000000,13,0,19448,0,11548693.58669833729216152019,7719.714964370546318289786223,1496.0,0.0,1496,1496,0,0,0,10.0.0.3
17,1820.000000,17,0,25840,0,14197802.19780219780219780220,9340.659340659340659340659341,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
6,2658.000000,14,16,3692,1334,1890895.410082768999247554552,11286.68171557562076749435666,167.53333333333333,253.22687236722905,1094,60,4,26,2,10.0.0.5
17,1726.000000,16,0,24320,0,14090382.38702201622247972190,9269.988412514484356894553882,1520.0,0.0,1520,1520,0,0,0,10.0.0.3
